Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1974,1974,ha,166245,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1975,1975,ha,174145,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1976,1976,ha,222416,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1977,1977,ha,246596,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1978,1978,ha,262624,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1979,1979,ha,237557,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1980,1980,ha,235601,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1981,1981,ha,152040,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1982,1982,ha,207805,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1983,1983,ha,255227,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1984,1984,ha,181833,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1985,1985,ha,197391,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1986,1986,ha,226490,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1987,1987,ha,258546,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1988,1988,ha,390940,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1989,1989,ha,337920,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1990,1990,ha,297219,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1991,1991,ha,337644,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1992,1992,ha,668442,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1993,1993,ha,708391,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1994,1994,ha,526006,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1995,1995,ha,508551,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1996,1996,ha,555073,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1997,1997,ha,578866,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1998,1998,ha,643670,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1999,1999,ha,611357,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2000,2000,ha,566092,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2001,2001,ha,798509,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2002,2002,ha,902701,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2003,2003,ha,819170,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2004,2004,ha,751347,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2005,2005,ha,699478,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2006,2006,ha,749288,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2007,2007,ha,861649,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2008,2008,ha,916607,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2009,2009,ha,900100,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2010,2010,ha,944116,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2011,2011,ha,1085459,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2012,2012,ha,1042613,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2013,2013,ha,1001892,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2014,2014,ha,1108229,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2015,2015,ha,1135963,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2016,2016,ha,1378861,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2017,2017,ha,2108972,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2018,2018,ha,1973925,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2019,2019,ha,2041249,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2020,2020,ha,2326629,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2021,2021,ha,2300303,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1961,1961,ha,1721568,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1962,1962,ha,1824876,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1963,1963,ha,1871108,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1964,1964,ha,1910463,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1965,1965,ha,1981766,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1966,1966,ha,2021976,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1967,1967,ha,2156677,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1968,1968,ha,2276370,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1969,1969,ha,2300478,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1970,1970,ha,2778777,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1971,1971,ha,2796644,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1972,1972,ha,2896559,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1973,1973,ha,3049261,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1974,1974,ha,3049136,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1975,1975,ha,3292617,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1976,1976,ha,3406071,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1977,1977,ha,3449361,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1978,1978,ha,3475335,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1979,1979,ha,3777541,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1980,1980,ha,3575044,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1981,1981,ha,3548212,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1982,1982,ha,3703764,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1983,1983,ha,3702932,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1984,1984,ha,3762460,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1985,1985,ha,4311352,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1986,1986,ha,4672497,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1987,1987,ha,4891547,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1988,1988,ha,5162285,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1989,1989,ha,5146862,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1990,1990,ha,5096960,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1991,1991,ha,4904704,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1992,1992,ha,5167560,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1993,1993,ha,5599683,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1994,1994,ha,6084543,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1995,1995,ha,6299249,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1996,1996,ha,6278216,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1997,1997,ha,6129827,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1998,1998,ha,5751286,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,1999,1999,ha,5620822,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2000,2000,ha,5462740,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2001,2001,ha,5178673,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2002,2002,ha,5019378,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2003,2003,ha,4892014,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2004,2004,ha,4815357,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2005,2005,ha,4835712,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2006,2006,ha,4720603,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2007,2007,ha,4850556,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2008,2008,ha,4681745,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2009,2009,ha,4761004,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2010,2010,ha,4868805,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2011,2011,ha,4961558,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2012,2012,ha,5036859,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2013,2013,ha,5118746,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2014,2014,ha,5090705,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2015,2015,ha,5180516,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2016,2016,ha,4863309,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2017,2017,ha,4620578,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2018,2018,ha,4639332,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2019,2019,ha,4711220,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2020,2020,ha,4782734,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,515,Apples,2021,2021,ha,4822226,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,526,Apricots,1961,1961,ha,213367,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,526,Apricots,1962,1962,ha,223208,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,526,Apricots,1963,1963,ha,219610,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,526,Apricots,1964,1964,ha,223744,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,526,Apricots,1965,1965,ha,230034,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,526,Apricots,1966,1966,ha,231310,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,526,Apricots,1967,1967,ha,229555,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,526,Apricots,1968,1968,ha,231084,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,526,Apricots,1969,1969,ha,256067,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,526,Apricots,1970,1970,ha,277627,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,526,Apricots,1971,1971,ha,263618,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,526,Apricots,1972,1972,ha,283705,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,526,Apricots,1973,1973,ha,284475,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,526,Apricots,1974,1974,ha,310618,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,526,Apricots,1975,1975,ha,270518,E,Estimated value,,,
